n,repetition,theta_NO_s,theta_BH_s,t_NO_s,t_BH_s,theta_plus_t_NO_s,theta_plus_t_BH_s,theta_NO_numba_s,theta_BH_numba_s
161,18,0.0018434000085107,0.9306426999974065,47.81400980000035,8.782116699992912,47.81585320000886,9.712759399990318,5.889999738428742e-05,0.007499999992433
161,19,0.0018818999960785,0.9101413999887882,47.93043120000221,8.210560000006808,47.93231309999828,9.120701399995596,5.870001041330397e-05,0.0064026000036392
161,20,0.0017440999945392,0.9071375000057742,47.77388240001165,8.574131899993517,47.77562650000618,9.481269399999292,5.750000127591193e-05,0.0064171000121859
161,21,0.0018696999904932,0.9039238000113984,47.83255000000645,8.981517100008205,47.83441969999694,9.885440900019605,6.130000110715628e-05,0.0063914000056684
161,22,0.0018951999954879,0.8953522000083467,47.6322177000111,9.58989489999658,47.634112900006585,10.485247100004926,4.889999399892986e-05,0.0074385999905643
161,23,0.001863500001491,0.9004478999995627,48.44533600000432,8.477870100003202,48.44719950000581,9.378318000002764,6.000000576023013e-05,0.0063807999977143
161,24,0.0018921999871963,0.9142664999963016,47.75858019999578,8.590764199994737,47.76047239998297,9.50503069999104,6.859999848529696e-05,0.0068806000053882
161,25,0.0021982000034768,0.9108711000008044,47.82006749999709,7.787835499999346,47.82226570000057,8.69870660000015,5.669999518431723e-05,0.0063647999922977
161,26,0.0018200000049546,0.897005300008459,47.72370780000347,8.73809590000019,47.72552780000842,9.635101200008648,6.150000263005495e-05,0.0063387999980477
161,27,0.0018574999994598,0.9187508999893907,47.66655150000588,9.984798800011047,47.66840900000534,10.90354970000044,7.999999797903001e-05,0.0067926999909104
161,28,0.0018902000010712,0.9020405000046594,47.55984410000383,8.33451650000643,47.5617343000049,9.23655700001109,5.539999983739108e-05,0.006875699997181
161,29,0.0019478000031085,0.8967035999958171,47.49666289999732,9.080078500002855,47.49861070000043,9.976782099998672,6.259999645408243e-05,0.0068167999997967
161,30,0.0018548000080045,0.8969711999961874,47.68608250000398,7.355353200007812,47.68793730001198,8.252324400004,6.299999949987978e-05,0.0067031000071438
161,31,0.0018847000028472,0.9055442000098992,47.87442839999858,7.36087079999561,47.87631310000143,8.266415000005509,6.140000186860561e-05,0.0066605000029085
161,32,0.0020422999950824,0.8921058999985689,48.064074599999,9.816503900001408,48.066116899994086,10.708609799999977,5.51999983144924e-05,0.0064263000094797
161,33,0.0019428000086918,0.9171578999958,47.84276699999464,7.024964900003397,47.84470980000333,7.942122799999197,5.469999450724572e-05,0.0073705000104382
161,34,0.0020369999983813,0.9072714999929304,47.97074559998873,9.533764799998607,47.97278259998711,10.441036299991538,6.010000652167946e-05,0.0073523000028217
161,35,0.0019011999975191,0.9000075999938417,47.76025170000503,10.777244800003244,47.76215290000255,11.677252399997087,5.979998968541622e-05,0.0065961999935097
161,36,0.0018349000019952,0.9097513000015168,47.75973089999752,8.008010999998078,47.76156579999952,8.917762299999595,5.950000195298344e-05,0.00647239999671
161,37,0.0023324000067077,0.8917937000078382,47.806735299993306,9.541661700000986,47.809067700000014,10.433455400008825,6.0699996538460255e-05,0.0064173000137088
161,38,0.0018176000012317,0.8971401000017067,47.982863299999735,8.390879699989455,47.98468090000097,9.288019799991162,6.359998951666057e-05,0.0070129000087035
161,39,0.0020152999932179,0.9002494000014849,47.53506550000748,9.62017829999968,47.537080800000695,10.520427700001164,6.130000110715628e-05,0.0063745999941602
161,40,0.0021477000118466,0.9073561999975936,47.8439006999979,10.156524599995464,47.84604840000975,11.063880799993058,5.9300000430084765e-05,0.006283099995926
161,41,0.0019076000025961,0.908456399993156,47.84467480001331,10.038926499997617,47.84658240001591,10.947382899990773,5.909999890718609e-05,0.0063808999984757
161,42,0.0019170999876223,0.8996630999899935,47.8200485999987,8.419796200003475,47.82196569998632,9.319459299993468,6.540000322274864e-05,0.0063391000003321
161,43,0.002259300003061,0.9011377999995602,48.16238759999396,8.479987099999562,48.164646899997024,9.381124899999122,6.160000339150429e-05,0.0063971999916248
161,44,0.0018468999915057,0.9065504000027432,47.7604766000004,9.220788600010565,47.76232349999191,10.127339000013308,5.5800002883188426e-05,0.0063561999995727
161,45,0.0018516999989515,0.9049159999995028,47.84962239999732,9.66955889998644,47.85147409999627,10.574474899985944,7.350000669248402e-05,0.0068805000046268
161,46,0.0018716000049607,0.9028661999909672,48.04137569999148,8.30018829999608,48.04324729999644,9.203054499987047,5.9299985878169537e-05,0.0063874000043142
161,47,0.0018897000118158,0.8966292000113754,47.94649849999405,8.277948200004175,47.948388200005866,9.17457740001555,6.120000034570694e-05,0.0065684000001056
161,48,0.0018818999960785,0.9028383999975632,47.79573579999851,7.901533999989624,47.79761769999459,8.804372399987187,5.8999998145736754e-05,0.0069318000023486
161,49,0.0018915999971795,0.911744800003362,47.8168880000012,7.89542299999448,47.81877959999838,8.807167799997842,6.150000263005495e-05,0.0063975999946706
161,50,0.0018451000069035,0.8896992000081809,48.14340689999517,8.615062299999408,48.14525200000208,9.50476150000759,5.990000499878079e-05,0.0070249999989755
172,1,0.0020912000036332,1.1175524999998745,54.97918260000006,10.751609600003576,54.98127380000369,11.86916210000345,6.420000863727182e-05,0.0076294000027701
172,2,0.0021650999988196,1.1002527000091504,54.85332739999285,10.6643122999958,54.85549249999167,11.76456500000495,6.44999963697046e-05,0.0078607000032207
172,3,0.0021130999957676,1.112511799990898,54.82896430000255,11.415454100002536,54.83107739999832,12.527965899993433,6.489999941550195e-05,0.0081441999936942
172,4,0.0021725000115111,1.0936564999865368,54.74979650000751,11.069312000006905,54.75196900001902,12.16296849999344,6.500000017695129e-05,0.0075861000077566
172,5,0.0020850000000791,1.0844412000005832,54.87056290000328,12.331039600001532,54.87264790000336,13.415480800002117,6.53000024612993e-05,0.0082286999968346
172,6,0.0020820000063395,1.1160325999953784,55.11274579999736,14.32341460000316,55.114827800003695,15.43944719999854,6.769999163225293e-05,0.0077371000079438
172,7,0.002259300003061,1.1056565000035334,55.1770838000084,12.7864883000002,55.179343100011465,13.892144800003734,6.290001329034567e-05,0.0082465000014053
172,8,0.0026288999943062,1.1097034999984317,54.92318259998865,11.488718900000094,54.92581149998296,12.598422399998526,5.420000525191426e-05,0.0079791000025579
172,9,0.0021073999960208,1.1016307000099914,54.61181440000655,10.311364799999865,54.61392180000257,11.412995500009856,6.500000017695129e-05,0.0075262000027578
172,10,0.0020923999982187,1.098747199997888,54.71396520000417,15.210880799990264,54.71605760000239,16.30962799998815,6.429999484680593e-05,0.0078269999939948
172,11,0.0020588000043062,1.107068800003617,55.23642899999686,11.16022759999032,55.23848780000117,12.267296399993938,6.310000026132911e-05,0.0078785000077914
172,12,0.0021187999955145,1.0969537000055425,55.11560359998839,11.309791799998491,55.117722399983904,12.406745500004035,6.380000559147447e-05,0.0076085000036982
172,13,0.0020834000024478,1.1002040000021225,54.766428299990366,9.892122100005508,54.768511699992814,10.99232610000763,6.239999493118376e-05,0.0084104999987175
172,14,0.0020632999949157,1.080244800003129,54.90860160000739,10.31803249999939,54.9106649000023,11.39827730000252,6.540000322274864e-05,0.0076124000042909
172,15,0.0022484999935841,1.0916752999910386,55.37399959999311,12.485787199999322,55.3762480999867,13.57746249999036,6.330000178422779e-05,0.0077814999967813
172,16,0.0021011000062571,1.0976449999870963,55.24871980000171,12.54891700000735,55.250820900007966,13.646561999994448,8.230000094044954e-05,0.0086612000013701
172,17,0.0021898000122746,1.1212757999892349,54.9954582000064,11.31751439999789,54.99764800001867,12.438790199987125,6.36000040685758e-05,0.0075661000009858
172,18,0.0021107999928062,1.0903812000033213,54.75775639999483,10.407905699990806,54.75986719998764,11.498286899994127,6.36000040685758e-05,0.0076429000037023
172,19,0.0021105000050738,1.1004699000041,54.66892389999703,12.714563899993664,54.6710344000021,13.815033799997764,6.380000559147447e-05,0.0076702000078512
172,20,0.0021647999965352,1.0815514999994775,54.81353050000325,11.614290199999232,54.81569529999979,12.69584169999871,6.469999789260328e-05,0.0076516999979503
172,21,0.0021202000061748,1.107587999998941,54.98086929999408,12.083030099995083,54.98298950000026,13.190618099994026,6.669999856967479e-05,0.0080908000090857
172,22,0.002205299999332,1.107597700000042,54.78745560000243,11.003170099997078,54.78966090000176,12.11076779999712,7.369999366346747e-05,0.0077329999912763
172,23,0.0024193999997805,1.0972122000093805,55.168778599996585,10.572696699993685,55.171197999996366,11.669908900003064,6.479999865405262e-05,0.0080592000012984
172,24,0.0021292000019457,1.1131236999935936,54.819923799994285,8.34030489998986,54.82205299999623,9.453428599983454,6.429999484680593e-05,0.0076553999970201
172,25,0.0020642000017687,1.1467755999910878,55.128501900006086,10.810890900000231,55.130566100007854,11.95766649999132,6.520000169984996e-05,0.0089410999935353
172,26,0.0021277000050758,1.083916000003228,54.78216649999376,9.50939940000535,54.78429419999884,10.593315400008578,6.540000322274864e-05,0.0076138000003993
172,27,0.0021192999993218,1.102974900000845,54.65844539999671,9.845741400000406,54.66056469999603,10.948716300001252,6.95999915478751e-05,0.008303300011903
172,28,0.0022302999859675,1.0801077999931294,54.775414699994144,12.545656100002816,54.77764499998011,13.625763899995944,8.069998875726014e-05,0.0077655000059166
172,29,0.0020759000035468,1.0850790999975288,54.74867950000044,12.231660000004922,54.75075540000398,13.31673910000245,6.430000939872116e-05,0.0075737000006483
172,30,0.0021286000119289,1.0954771999968216,54.75645099999383,11.63045680000505,54.75857960000576,12.725934000001873,6.510000093840063e-05,0.0076675999880535
172,31,0.0021281999943312,1.092273700007354,55.312833100004354,10.56780269999581,55.314961299998686,11.660076400003163,6.599999323952943e-05,0.0093093999894335
172,32,0.0020753999997396,1.122811699999147,55.28294200000528,11.074389700006575,55.28501740000502,12.197201400005724,6.599999323952943e-05,0.0076543000031961
172,33,0.002087599990773,1.0863305999955628,54.7406736999983,12.35010759999568,54.74276129998907,13.436438199991244,6.380000559147447e-05,0.0076322999957483
172,34,0.0021521000016946,1.084695700003067,54.747675899998285,9.402974700002233,54.74982799999998,10.4876704000053,6.439999560825527e-05,0.0080396999983349
172,35,0.0020508000015979,1.091146499995375,54.67144219999318,9.925093600002583,54.67349299999478,11.016240099997958,6.559999019373208e-05,0.0079304000100819
172,36,0.0020266999927116,1.1083098000090104,54.88562020000245,11.083606200001668,54.88764689999516,12.19191600001068,6.330000178422779e-05,0.0085564999899361
172,37,0.0021095999982208,1.0907491999969352,54.856586199995945,15.3820956999989,54.858695799994166,16.472844899995835,6.70000008540228e-05,0.0075696999992942
172,38,0.0021297000057529,1.0992437999957474,54.66218710000976,11.689140999995288,54.66431680001551,12.788384799991036,8.349999552592635e-05,0.0086307000019587
172,39,0.0021131000103196,1.097025199997006,54.798984799999744,9.705514699991909,54.80109790001006,10.802539899988917,6.560000474564731e-05,0.0076322999957483
172,40,0.0021121000027051,1.0842405000003057,54.71682529999816,11.864983699997538,54.71893740000087,12.949224199997843,6.550000398419797e-05,0.0082573999970918
172,41,0.0020621000003302,1.090217599994503,54.70346289999725,9.64030920001096,54.70552499999758,10.730526800005464,6.420000863727182e-05,0.0076217000023461
172,42,0.0020342000061646,1.081093900007545,55.29963619999762,9.477244900001097,55.301670400003786,10.558338800008642,5.880001117475331e-05,0.0084580999973695
172,43,0.0021309000003384,1.1021772999956738,54.88741530000698,13.243438399993464,54.88954620000732,14.34561569998914,6.289999873843044e-05,0.0089882999891415
172,44,0.0021237000037217,1.087541600005352,55.09180599999672,11.13358779999544,55.09392970000045,12.221129400000793,6.409999332390726e-05,0.0076224999938858
172,45,0.0019622999971034,1.1011628999985987,54.702456800005166,10.211178900004596,54.70441910000227,11.312341800003196,6.590000702999532e-05,0.0083371999935479
172,46,0.0021063000021968,1.096208499991917,54.79789329999767,10.751042499992764,54.799999599999865,11.84725099998468,6.380000559147447e-05,0.0084214000089559
172,47,0.0020673999970313,1.0849092999997083,54.8242212000041,8.59949000000779,54.826288600001135,9.6843993000075,6.720000237692147e-05,0.0076092000090284
172,48,0.0023337999882642,1.1110313000099268,55.11363229999552,12.847338599996874,55.11596609998378,13.9583699000068,6.880000000819564e-05,0.0087156999943545
172,49,0.0020328000100562,1.1067164999985837,54.61119699999108,11.344419000000926,54.613229800001136,12.45113549999951,6.810000922996551e-05,0.0086588999984087
172,50,0.0021275999897625,1.094279999990249,54.74552310000581,8.990912900000694,54.747650699995575,10.085192899990943,7.37999944249168e-05,0.008261200011475
183,1,0.0024265999963972,1.329412199993385,62.98245640000096,16.133153200004017,62.98488299999735,17.462565399997402,7.110000296961516e-05,0.0095729000022402
183,2,0.0024021999997785,1.3382124999916414,62.89143730000069,16.325992900005076,62.89383950000047,17.664205399996717,6.820000999141484e-05,0.0090190999908372
183,3,0.0023732000117888,1.343087100001867,62.83949840000423,14.937966099998448,62.84187160001602,16.281053200000315,7.049999840091914e-05,0.0090829999971902
183,4,0.0024387000012211,1.3342334999906598,62.37922380000237,11.539796700002626,62.38166250000359,12.874030199993284,6.849999772384763e-05,0.0090029999992111
183,5,0.0023387999972328,1.3294980000064245,62.38630959999864,17.849961799991434,62.38864839999587,19.179459799997858,5.669999518431723e-05,0.0090415000013308
183,6,0.0022747000039089,1.3137434999953257,62.17779979998886,14.703270800004248,62.18007449999277,16.017014299999573,6.859999848529696e-05,0.0098045000049751
183,7,0.0024110999947879,1.35553849999269,62.63284760000533,14.779811100001098,62.63525870000012,16.135349599993788,6.779999239370227e-05,0.0090911000006599
183,8,0.0023934000055305,1.3135518000053708,62.42283260000113,15.189620400007698,62.42522600000666,16.50317220001307,6.690000009257346e-05,0.0090187999885529
183,9,0.0026280999882146,1.3145578999974532,62.72315570000501,12.094923500000732,62.72578379999322,13.409481399998183,6.849999772384763e-05,0.0101911999954609
183,10,0.0022901000047568,1.3269922999897972,62.433506000001216,14.592463799999678,62.43579610000597,15.919456099989477,6.900000153109431e-05,0.0091087999899173
183,11,0.0024161000037565,1.313330799996038,62.3357612999971,16.159924599996884,62.33817740000086,17.473255399992922,6.910000229254365e-05,0.0095357999962288
183,12,0.0023113999923225,1.3107183999964036,62.13802029998624,13.158975199999986,62.14033169997856,14.46969359999639,6.2700011767447e-05,0.0090244000020902
183,13,0.0023656000121263,1.307587000002968,62.25178049999522,12.554890200000957,62.25414610000735,13.862477200003925,6.849999772384763e-05,0.0092551999987335
183,14,0.0023815000022295,1.312746600000537,62.14493079998647,13.534152499996708,62.1473122999887,14.846899099997245,6.859999848529696e-05,0.008956699995906
183,15,0.002408500004094,1.3197341000050071,70.23633980000159,16.92116860000533,70.23874830000568,18.24090270001033,7.000000914558768e-05,0.0098204999958397
